SERIE_INITIAL_DATA    : 2021 09 20 00 00 00
TIME_UNITS            : HOURS
<BeginTimeSerie>
0	81.990
1	80.962
2	80.224
3	79.945
4	80.063
5	80.491
6	80.924
7	81.271
8	81.569
9	81.680
10	81.680
11	81.451
12	81.005
13	80.230
14	79.084
15	77.603
16	76.017
17	74.505
18	73.073
19	71.710
20	70.402
21	69.144
22	67.930
23	66.765
24	65.649
25	64.577
26	63.542
27	62.551
28	61.597
29	60.673
30	59.793
31	58.938
32	58.126
33	57.339
34	56.589
35	55.871
36	55.177
37	54.520
38	53.881
39	53.280
40	52.710
41	52.177
42	51.688
43	51.254
44	50.870
45	50.535
46	50.250
47	50.002
48	49.816
49	49.655
50	49.513
51	49.376
52	49.228
53	49.073
54	48.874
55	48.658
56	48.410
57	48.137
58	47.833
59	47.511
60	47.170
61	46.823
62	46.489
63	46.148
64	45.813
65	45.497
66	45.187
67	44.890
68	44.599
69	44.326
70	44.053
71	43.787
72	43.539
73	43.291
74	43.049
75	42.820
76	42.597
77	42.380
78	42.176
79	41.965
80	41.773
81	41.581
82	41.401
83	41.215
84	41.048
85	40.880
86	40.719
87	40.564
88	40.403
89	40.261
90	40.118
91	39.982
92	39.846
93	39.715
94	39.592
95	39.480
96	39.362
97	39.257
98	39.152
99	39.059
100	38.972
101	38.885
102	38.811
103	38.743
104	38.674
105	38.612
106	38.557
107	38.495
108	38.445
109	38.383
110	38.327
111	38.272
112	38.210
113	38.148
114	38.080
115	38.018
116	37.949
117	37.881
118	37.819
119	37.757
120	37.695
121	37.640
122	37.578
123	37.528
124	37.478
125	37.429
126	37.379
127	37.330
128	37.280
129	37.243
130	37.200
131	37.162
132	37.125
133	37.088
134	37.051
135	37.020
136	36.989
137	36.958
138	36.927
139	36.902
140	36.877
141	36.853
142	36.828
143	36.815
144	36.791
145	36.778
146	36.753
147	36.741
148	36.729
149	36.716
150	36.704
151	36.691
152	36.679
153	36.673
154	36.660
155	36.648
156	36.642
157	36.629
158	36.617
159	36.611
160	36.598
161	36.586
162	36.580
163	36.574
164	36.561
165	36.555
166	36.549
167	36.537
168	36.537
169	36.524
170	36.518
171	36.512
172	36.506
173	36.499
174	36.493
175	36.487
176	36.475
177	36.475
178	36.462
179	36.462
180	36.450
181	36.450
182	36.437
183	36.437
184	36.425
185	36.419
186	36.413
187	36.406
188	36.400
189	36.394
190	36.388
191	36.382
192	36.375
193	36.363
194	36.363
195	36.351
196	36.351
197	36.338
198	36.338
199	36.326
200	36.326
201	36.313
202	36.307
203	36.301
204	36.295
205	36.289
206	36.282
207	36.276
208	36.270
209	36.264
210	36.264
211	36.276
212	36.301
213	36.369
214	36.450
215	36.580
216	36.735
217	36.946
218	37.249
219	37.590
220	38.018
221	38.482
222	38.978
223	39.430
224	39.827
225	40.180
226	40.478
227	40.726
228	40.868
229	40.936
230	40.911
231	40.831
232	40.664
233	40.484
234	40.310
235	40.143
236	39.982
237	39.833
238	39.685
239	39.548
240	39.412
241	39.282
242	39.158
243	39.034
244	38.910
245	38.792
246	38.674
247	38.563
248	38.458
249	38.358
250	38.259
251	38.160
252	38.067
253	37.980
254	37.906
255	37.832
256	37.757
257	37.683
258	37.621
259	37.553
260	37.485
261	37.423
262	37.354
263	37.293
264	37.231
265	37.169
266	37.107
267	37.045
268	36.989
269	36.933
270	36.877
271	36.822
272	36.772
273	36.729
274	36.685
275	36.648
276	36.611
277	36.580
278	36.555
279	36.537
280	36.549
281	36.568
282	36.598
283	36.636
284	36.698
285	36.772
286	36.865
287	36.958
288	37.069
289	37.187
290	37.305
291	37.423
292	37.528
293	37.633
294	37.770
295	37.912
296	38.055
297	38.179
298	38.296
299	38.396
300	38.476
301	38.532
302	38.581
303	38.612
304	38.612
305	38.569
306	38.482
307	38.396
308	38.296
309	38.191
310	38.086
311	37.974
312	37.869
313	37.763
314	37.664
315	37.565
316	37.466
317	37.373
318	37.286
319	37.206
320	37.125
321	37.057
322	36.989
323	36.933
324	36.896
325	36.865
326	36.859
327	36.884
328	36.958
329	37.051
330	37.181
331	37.330
332	37.478
333	37.646
334	37.825
335	38.018
336	38.197
337	38.365
338	38.520
339	38.668
340	38.786
341	38.879
342	38.984
343	39.077
344	39.158
345	39.214
346	39.269
347	39.337
348	39.393
349	39.424
350	39.443
351	39.468
352	39.474
353	39.468
354	39.474
355	39.474
356	39.468
357	39.449
358	39.418
359	39.387
360	39.337
361	39.282
362	39.220
363	39.145
364	39.052
365	38.953
366	38.842
367	38.724
368	38.600
369	38.476
370	38.340
371	38.216
372	38.092
373	37.968
374	37.856
375	37.745
376	37.646
377	37.590
378	37.540
379	37.478
380	37.429
381	37.392
<EndTimeSerie>
